LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,GDPHRWKD,TOT,IDX2015,A,1971,50.650568,NA
USA,GDPHRWKD,TOT,IDX2015,A,1972,51.882497,NA
USA,GDPHRWKD,TOT,IDX2015,A,1973,53.113941,NA
USA,GDPHRWKD,TOT,IDX2015,A,1974,52.634755,NA
USA,GDPHRWKD,TOT,IDX2015,A,1975,54.075762,NA
USA,GDPHRWKD,TOT,IDX2015,A,1976,55.385876,NA
USA,GDPHRWKD,TOT,IDX2015,A,1977,55.976814,NA
USA,GDPHRWKD,TOT,IDX2015,A,1978,56.420162,NA
USA,GDPHRWKD,TOT,IDX2015,A,1979,56.672847,NA
USA,GDPHRWKD,TOT,IDX2015,A,1980,56.684313,NA
USA,GDPHRWKD,TOT,IDX2015,A,1981,57.999248,NA
USA,GDPHRWKD,TOT,IDX2015,A,1982,57.81291,NA
USA,GDPHRWKD,TOT,IDX2015,A,1983,59.394873,NA
USA,GDPHRWKD,TOT,IDX2015,A,1984,60.633096,NA
USA,GDPHRWKD,TOT,IDX2015,A,1985,61.748111,NA
USA,GDPHRWKD,TOT,IDX2015,A,1986,63.14487,NA
USA,GDPHRWKD,TOT,IDX2015,A,1987,63.603752,NA
USA,GDPHRWKD,TOT,IDX2015,A,1988,64.339062,NA
USA,GDPHRWKD,TOT,IDX2015,A,1989,64.905901,NA
USA,GDPHRWKD,TOT,IDX2015,A,1990,66.017332,NA
USA,GDPHRWKD,TOT,IDX2015,A,1991,66.882229,NA
USA,GDPHRWKD,TOT,IDX2015,A,1992,69.179788,NA
USA,GDPHRWKD,TOT,IDX2015,A,1993,69.44318,NA
USA,GDPHRWKD,TOT,IDX2015,A,1994,70.03144,NA
USA,GDPHRWKD,TOT,IDX2015,A,1995,70.185526,NA
USA,GDPHRWKD,TOT,IDX2015,A,1996,71.930383,NA
USA,GDPHRWKD,TOT,IDX2015,A,1997,72.97303,NA
USA,GDPHRWKD,TOT,IDX2015,A,1998,74.614716,NA
USA,GDPHRWKD,TOT,IDX2015,A,1999,76.818796,NA
USA,GDPHRWKD,TOT,IDX2015,A,2000,78.928548,NA
USA,GDPHRWKD,TOT,IDX2015,A,2001,80.660218,NA
USA,GDPHRWKD,TOT,IDX2015,A,2002,82.891625,NA
USA,GDPHRWKD,TOT,IDX2015,A,2003,85.398085,NA
USA,GDPHRWKD,TOT,IDX2015,A,2004,87.632516,NA
USA,GDPHRWKD,TOT,IDX2015,A,2005,89.463196,NA
USA,GDPHRWKD,TOT,IDX2015,A,2006,90.31024,NA
USA,GDPHRWKD,TOT,IDX2015,A,2007,91.57842,NA
USA,GDPHRWKD,TOT,IDX2015,A,2008,92.751305,NA
USA,GDPHRWKD,TOT,IDX2015,A,2009,95.715647,NA
USA,GDPHRWKD,TOT,IDX2015,A,2010,98.245288,NA
USA,GDPHRWKD,TOT,IDX2015,A,2011,98.282918,NA
USA,GDPHRWKD,TOT,IDX2015,A,2012,98.653951,NA
USA,GDPHRWKD,TOT,IDX2015,A,2013,99.073648,NA
USA,GDPHRWKD,TOT,IDX2015,A,2014,99.446088,NA
USA,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
USA,GDPHRWKD,TOT,IDX2015,A,2016,100.302963,NA
USA,GDPHRWKD,TOT,IDX2015,A,2017,101.201253,NA
USA,GDPHRWKD,TOT,IDX2015,A,2018,102.3422,NA
USA,GDPHRWKD,TOT,IDX2015,A,2019,103.581713,NA
USA,GDPHRWKD,TOT,IDX2015,A,2020,107.111176,NA
USA,GDPHRWKD,TOT,IDX2015,A,2021,108.386615,NA
USA,GDPHRWKD,TOT,IDX2015,A,2022,107.217553,NA
BGR,GDPHRWKD,TOT,IDX2015,A,1995,62.680607,NA
BGR,GDPHRWKD,TOT,IDX2015,A,1996,64.277559,NA
BGR,GDPHRWKD,TOT,IDX2015,A,1997,56.999006,NA
BGR,GDPHRWKD,TOT,IDX2015,A,1998,61.833503,NA
BGR,GDPHRWKD,TOT,IDX2015,A,1999,58.506412,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2000,63.799268,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2001,66.273852,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2002,70.030115,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2003,72.050212,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2004,73.75951,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2005,77.122476,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2006,79.924932,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2007,82.598951,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2008,83.665778,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2009,84.639759,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2010,89.490574,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2011,93.498556,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2012,96.570846,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2013,96.414173,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2014,97.043797,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2016,102.582152,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2017,103.579945,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2018,106.387833,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2019,110.264673,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2020,111.141018,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2021,118.319473,NA
BGR,GDPHRWKD,TOT,IDX2015,A,2022,120.822767,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1986,39.729048,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1987,40.689418,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1988,41.149482,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1989,43.013759,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1990,43.516056,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1991,46.334711,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1992,49.840204,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1993,51.003236,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1994,54.00941,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1995,59.713054,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1996,63.74767,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1997,68.871275,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1998,68.938195,NA
CHL,GDPHRWKD,TOT,IDX2015,A,1999,70.438405,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2000,73.042655,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2001,75.301065,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2002,76.012598,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2003,77.11886,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2004,80.188929,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2005,84.633795,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2006,87.975073,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2007,91.546879,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2008,93.714254,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2009,94.298216,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2010,89.896662,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2011,91.840116,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2012,96.420387,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2013,97.846295,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2014,99.538538,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2016,101.40208,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2017,101.095525,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2018,103.238005,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2019,103.148356,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2020,116.403302,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2021,118.022271,NA
CHL,GDPHRWKD,TOT,IDX2015,A,2022,113.659595,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1991,62.894385,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1992,63.56383,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1993,64.723598,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1994,64.034477999999993,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1995,65.333285,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1996,65.593634,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1997,64.659184,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1998,65.374817,NA
CRI,GDPHRWKD,TOT,IDX2015,A,1999,66.886294,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2000,68.092144,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2001,67.691545,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2002,68.151409,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2003,69.11186,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2004,70.84245,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2005,69.609736,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2006,72.355632,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2007,73.340227,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2008,75.650728,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2009,77.795111,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2010,86.883473,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2011,91.054479,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2012,89.785124,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2013,94.482413,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2014,96.884612,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2016,104.38458,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2017,106.844514,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2018,108.821,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2019,111.826768,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2020,128.859654,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2021,121.89679,NA
CRI,GDPHRWKD,TOT,IDX2015,A,2022,116.001799,NA
HRV,GDPHRWKD,TOT,IDX2015,A,1995,63.349387,NA
HRV,GDPHRWKD,TOT,IDX2015,A,1996,67.242216,NA
HRV,GDPHRWKD,TOT,IDX2015,A,1997,71.379474,NA
HRV,GDPHRWKD,TOT,IDX2015,A,1998,73.210214,NA
HRV,GDPHRWKD,TOT,IDX2015,A,1999,72.558069,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2000,74.908864,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2001,77.775706,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2002,81.702934,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2003,84.229906,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2004,87.012629,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2005,89.939533,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2006,91.446373,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2007,93.028532,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2008,92.916541,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2009,86.935927,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2010,88.64494,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2011,92.336699,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2012,94.351963,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2013,97.448447,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2014,95.425288,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2016,102.871859,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2017,104.453689,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2018,105.397044,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2019,104.224442,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2020,96.650707,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2021,107.916446,NA
HRV,GDPHRWKD,TOT,IDX2015,A,2022,112.009336,NA
EST,GDPHRWKD,TOT,IDX2015,A,2000,60.535218,NA
EST,GDPHRWKD,TOT,IDX2015,A,2001,64.047757,NA
EST,GDPHRWKD,TOT,IDX2015,A,2002,68.323486,NA
EST,GDPHRWKD,TOT,IDX2015,A,2003,71.784218,NA
EST,GDPHRWKD,TOT,IDX2015,A,2004,76.650283,NA
EST,GDPHRWKD,TOT,IDX2015,A,2005,81.186504,NA
EST,GDPHRWKD,TOT,IDX2015,A,2006,85.277815,NA
EST,GDPHRWKD,TOT,IDX2015,A,2007,91.714391,NA
EST,GDPHRWKD,TOT,IDX2015,A,2008,88.532926,NA
EST,GDPHRWKD,TOT,IDX2015,A,2009,90.389314,NA
EST,GDPHRWKD,TOT,IDX2015,A,2010,95.230659,NA
EST,GDPHRWKD,TOT,IDX2015,A,2011,93.664216,NA
EST,GDPHRWKD,TOT,IDX2015,A,2012,96.782402,NA
EST,GDPHRWKD,TOT,IDX2015,A,2013,98.021637,NA
EST,GDPHRWKD,TOT,IDX2015,A,2014,100.545821,NA
EST,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
EST,GDPHRWKD,TOT,IDX2015,A,2016,102.625491,NA
EST,GDPHRWKD,TOT,IDX2015,A,2017,105.666517,NA
EST,GDPHRWKD,TOT,IDX2015,A,2018,112.536169,NA
EST,GDPHRWKD,TOT,IDX2015,A,2019,116.155203,NA
EST,GDPHRWKD,TOT,IDX2015,A,2020,122.871262,NA
EST,GDPHRWKD,TOT,IDX2015,A,2021,122.787944,NA
EST,GDPHRWKD,TOT,IDX2015,A,2022,115.664475,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1981,64.475728,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1982,65.591698,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1983,65.948935,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1984,65.413216,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1985,67.648021,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1986,69.486297,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1987,72.366898,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1988,73.724247,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1989,72.784933,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1990,76.555916,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1991,78.462977,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1992,78.015232,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1993,77.500286,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1994,76.445408,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1995,75.669805,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1996,76.444123,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1997,77.14165,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1998,79.22157,NA
ISR,GDPHRWKD,TOT,IDX2015,A,1999,78.953691,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2000,82.092409,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2001,83.092725,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2002,81.669476,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2003,82.555966,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2004,86.300376,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2005,87.470358,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2006,90.316037,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2007,91.305631,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2008,91.206502,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2009,90.194965,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2010,92.819167,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2011,95.677237,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2012,95.710983,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2013,97.984168,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2014,99.844161,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2016,100.84837,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2017,102.748123,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2018,105.539789,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2019,108.967004,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2020,115.844024,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2021,117.46853,NA
ISR,GDPHRWKD,TOT,IDX2015,A,2022,116.701438,NA
LVA,GDPHRWKD,TOT,IDX2015,A,1995,38.564973,NA
LVA,GDPHRWKD,TOT,IDX2015,A,1996,39.379401,NA
LVA,GDPHRWKD,TOT,IDX2015,A,1997,41.127174,NA
LVA,GDPHRWKD,TOT,IDX2015,A,1998,43.922984,NA
LVA,GDPHRWKD,TOT,IDX2015,A,1999,45.922338,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2000,50.136843,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2001,52.234448,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2002,56.059871,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2003,60.590619,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2004,66.679449,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2005,71.589803,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2006,76.340834,B
LVA,GDPHRWKD,TOT,IDX2015,A,2007,82.43881,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2008,82.395386,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2009,84.590478,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2010,87.35522,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2011,87.515313,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2012,93.180855,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2013,93.227711,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2014,95.768473,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2016,102.640295,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2017,106.975631,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2018,108.894782,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2019,113.869735,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2020,117.937302,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2021,124.058986,NA
LVA,GDPHRWKD,TOT,IDX2015,A,2022,128.193182,NA
LTU,GDPHRWKD,TOT,IDX2015,A,1995,42.839671,NA
LTU,GDPHRWKD,TOT,IDX2015,A,1996,44.692608,NA
LTU,GDPHRWKD,TOT,IDX2015,A,1997,47.956906,NA
LTU,GDPHRWKD,TOT,IDX2015,A,1998,50.578213,NA
LTU,GDPHRWKD,TOT,IDX2015,A,1999,52.713889,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2000,53.364893,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2001,59.573752,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2002,62.365777,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2003,68.06699,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2004,69.717259,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2005,74.522097,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2006,80.491759,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2007,86.271361,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2008,88.306019,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2009,84.517927,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2010,87.983481,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2011,94.029886,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2012,95.946489,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2013,98.887215,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2014,100.794162,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2016,98.994312,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2017,106.331672,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2018,108.612217,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2019,112.893562,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2020,119.730156,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2021,123.476862,NA
LTU,GDPHRWKD,TOT,IDX2015,A,2022,119.411321,NA
ROU,GDPHRWKD,TOT,IDX2015,A,1995,41.902384,NA
ROU,GDPHRWKD,TOT,IDX2015,A,1996,44.077772,NA
ROU,GDPHRWKD,TOT,IDX2015,A,1997,41.607949,NA
ROU,GDPHRWKD,TOT,IDX2015,A,1998,42.06224,NA
ROU,GDPHRWKD,TOT,IDX2015,A,1999,42.632155,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2000,43.951489,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2001,46.754017,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2002,54.579905,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2003,56.800115,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2004,63.615686,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2005,67.132879,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2006,72.599874,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2007,76.581868,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2008,85.083007,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2009,84.345513,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2010,82.622087,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2011,87.993836,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2012,90.257147,B
ROU,GDPHRWKD,TOT,IDX2015,A,2013,91.559435,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2014,95.347328,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2016,102.68697,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2017,109.920258,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2018,116.367559,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2019,119.62216600000001,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2020,120.772391,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2021,122.133704,NA
ROU,GDPHRWKD,TOT,IDX2015,A,2022,127.519995,NA
RUS,GDPHRWKD,TOT,IDX2015,A,1995,62.464734,NA
RUS,GDPHRWKD,TOT,IDX2015,A,1996,61.122942,NA
RUS,GDPHRWKD,TOT,IDX2015,A,1997,62.945907,NA
RUS,GDPHRWKD,TOT,IDX2015,A,1998,61.51683,NA
RUS,GDPHRWKD,TOT,IDX2015,A,1999,60.209612,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2000,63.511681,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2001,66.758437,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2002,68.245369,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2003,73.068583,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2004,77.331225,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2005,81.346256,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2006,86.709834,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2007,91.776863,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2008,96.152366,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2009,91.815928,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2010,94.989062,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2011,97.601403,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2012,100.399305,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2013,102.485456,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2014,102.767518,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2016,100.301006,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2017,101.982307,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2018,105.010968,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2019,108.312295,NA
RUS,GDPHRWKD,TOT,IDX2015,A,2020,112.299021,NA
SVN,GDPHRWKD,TOT,IDX2015,A,1995,60.262991,NA
SVN,GDPHRWKD,TOT,IDX2015,A,1996,64.483001,NA
SVN,GDPHRWKD,TOT,IDX2015,A,1997,69.500075,NA
SVN,GDPHRWKD,TOT,IDX2015,A,1998,71.306984,NA
SVN,GDPHRWKD,TOT,IDX2015,A,1999,73.893916,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2000,76.288661,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2001,78.951283,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2002,79.298174,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2003,81.746584,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2004,84.427877,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2005,90.134493,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2006,95.478905,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2007,99.578566,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2008,99.443009,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2009,93.167784,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2010,96.366367,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2011,99.864334,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2012,99.292575,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2013,98.320726,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2014,99.445673,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2015,100,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2016,103.474614,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2017,107.368238,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2018,109.957683,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2019,111.126412,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2020,111.902195,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2021,114.870443,NA
SVN,GDPHRWKD,TOT,IDX2015,A,2022,116.292817,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2001,70.394575,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2002,73.457386,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2003,78.717912,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2004,79.908675,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2005,77.458763,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2006,80.649972,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2007,84.43503,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2008,81.78736,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2009,84.032824,NA
ZAF,GDPHRWKD,TOT,IDX2015,A,2010,89.67675,NA
